theta_a,theta_d,x,y
90,187,81.6292971,-44.87464442
90,188,80.56146924,-42.76871698
90,189,79.44959316,-40.62456506
90,190,78.2915715,-38.43783544
90,191,77.0850642,-36.2033432
90,192,75.82743772,-33.91486743
90,193,74.51570042,-31.56487872
90,194,73.14641878,-29.14416904
90,195,71.71560677,-26.64133765
90,196,70.21857606,-24.04205858
90,197,68.64972792,-21.32800504
90,198,67.00225417,-18.47521262
90,199,65.26769013,-15.45147685
90,200,63.43521174,-12.21198509
90,201,61.49045674,-8.691456179
90,202,59.41336808,-4.788623246
90,203,57.17373109,-0.331329909
90,204,54.71999267,5.019459463
90,205,51.93944528,12.15127265
91,135,123.5328446,-123.3555026
91,136,119.3313549,-123.7698833
91,137,116.6792525,-123.4936618
91,138,114.7247215,-122.9135081
91,139,113.1854959,-122.1528011
91,140,111.9256999,-121.2689141
91,141,110.8673539,-120.2937072
91,142,109.9607096,-119.246874
91,143,109.1716757,-118.1415075
91,144,108.4756461,-116.9867878
91,145,107.8541451,-115.7894208
91,146,107.2928602,-114.5544672
91,147,106.7804197,-113.2858499
91,148,106.3075966,-111.9866796
91,149,105.8667693,-110.6594702
91,150,105.4515458,-109.3062879
91,151,105.0564932,-107.9288555
91,152,104.6769392,-106.5286281
91,153,104.3088235,-105.1068482
91,154,103.9485843,-103.6645871
91,155,103.5930698,-102.2027763
91,156,103.2394698,-100.7222313
91,157,102.8852597,-99.22367008
91,158,102.5281563,-97.70772735
91,159,102.1660819,-96.17496576
91,160,101.7971339,-94.62588451
91,161,101.4195602,-93.06092607
91,162,101.0317385,-91.4804813
91,163,100.6321582,-89.88489328
91,164,100.2194056,-88.27446008
91,165,99.79215068,-86.6494365
91,166,99.34913582,-85.01003518
91,167,98.88916556,-83.3564268
91,168,98.41109779,-81.68873972
91,169,97.91383557,-80.00705889
91,170,97.39631986,-78.31142424
91,171,96.85752259,-76.60182828
91,172,96.29644035,-74.87821314
91,173,95.71208822,-73.14046683
91,174,95.10349388,-71.38841874
91,175,94.46969183,-69.62183426
91,176,93.80971751,-67.84040838
91,177,93.12260141,-66.04375821
91,178,92.4073629,-64.23141411
91,179,91.66300384,-62.40280935
91,180,90.88850163,-60.55726779
91,181,90.08280175,-58.69398954
91,182,89.24480963,-56.81203383
91,183,88.37338143,-54.91029865
91,184,87.46731387,-52.98749652
91,185,86.52533247,-51.04212524
91,186,85.54607811,-49.07243259
91,187,84.52809137,-47.07637322
91,188,83.46979407,-45.05155575
91,189,82.36946735,-42.99517712
91,190,81.2252253,-40.90394044
91,191,80.0349829,-38.77395087
91,192,78.79641652,-36.60058219
91,193,77.50691456,-34.37830336
91,194,76.16351499,-32.1004495
91,195,74.76282478,-29.75891402
91,196,73.30091417,-27.3437265
91,197,71.77317477,-24.84246
91,198,70.17412418,-22.23937586
91,199,68.49712894,-19.51414934
91,200,66.73399681,-16.63989495
91,201,64.87434953,-13.57995709
91,202,62.90460105,-10.28237075
91,203,60.80616487,-6.669522539
91,204,58.55197124,-2.6166867
91,205,56.09861283,2.100000222
91,206,53.3637288,7.965912043
91,207,50.11638516,16.59669624
92,136,131.9910812,-119.533163
92,137,124.7995782,-121.5543751
92,138,121.4562729,-121.6762481
92,139,119.1425808,-121.3108364
92,140,117.3699766,-120.6925122
92,141,115.9400799,-119.9132381
92,142,114.7486076,-119.0198272
92,143,113.7325702,-118.0397017
92,144,112.8503967,-116.9904356
92,145,112.0728984,-115.8840263
92,146,111.3786179,-114.7290615
92,147,110.7512095,-113.5319189
92,148,110.1778624,-112.2974792
92,149,109.6482995,-111.0295706
92,150,109.1541137,-109.7312599
92,151,108.6883122,-108.4050482
92,152,108.2449944,-107.0530073
92,153,107.8191184,-105.6768772
92,154,107.4063275,-104.2781368
92,155,107.0028195,-102.8580563
92,156,106.6052456,-101.4177363
92,157,106.2106327,-99.95813849
92,158,105.8163202,-98.48010817
92,159,105.4199111,-96.98439241
92,160,105.0192311,-95.47165401
92,161,104.6122959,-93.94248237
92,162,104.1972836,-92.39740203
92,163,103.7725117,-90.83687933
92,164,103.3364184,-89.26132744
92,165,102.8875456,-87.67111014
92,166,102.4245248,-86.06654463
92,167,101.9460652,-84.4479032
92,168,101.4509427,-82.81541435
92,169,100.9379901,-81.16926293
92,170,100.4060891,-79.50958976
92,171,99.85416182,-77.83649048
92,172,99.28116426,-76.15001383
92,173,98.68607922,-74.45015922
92,174,98.06791004,-72.73687356
92,175,97.42567452,-71.01004744
92,176,96.7583989,-69.26951035
92,177,96.06511192,-67.51502515
92,178,95.34483874,-65.74628128
92,179,94.59659476,-63.96288696
92,180,93.81937906,-62.16435985
92,181,93.01216753,-60.35011615
92,182,92.17390536,-58.51945761
92,183,91.30349885,-56.6715563
92,184,90.39980638,-54.80543645
92,185,89.46162823,-52.91995279
92,186,88.48769497,-51.0137646
92,187,87.47665429,-49.08530445
92,188,86.42705552,-47.13274017
92,189,85.33733161,-45.15392836
92,190,84.20577772,-43.14635701
92,191,83.03052554,-41.10707404
92,192,81.80951225,-39.03259739
92,193,80.54044226,-36.91880047
92,194,79.2207399,-34.76076448
92,195,77.84748955,-32.5525851
92,196,76.4173591,-30.28711533
92,197,74.92650012,-27.95561687
92,198,73.37041499,-25.54727725
92,199,71.74377597,-23.04852415
92,200,70.04017175,-20.44202274
92,201,68.25174052,-17.70515737
92,202,66.36861706,-14.80763291
92,203,64.3780565,-11.70748098
92,204,62.26295362,-8.343949861
92,205,59.99911742,-4.623673479
92,206,57.54961559,-0.390226123
92,207,54.8506912,4.656703211
92,208,51.76331422,11.26020374
92,209,47.6342065,23.60988256
93,138,131.1317461,-118.6497957
93,139,126.5212725,-119.5235087
93,140,123.7102376,-119.468318
93,141,121.6473242,-119.0362924
93,142,120.0179241,-118.3868755
93,143,118.676075,-117.5917256
93,144,117.5396607,-116.6899629
93,145,116.5569475,-115.7055359
93,146,115.692789,-114.654275
93,147,114.9219766,-113.5472416
93,148,114.2256729,-112.3924998
93,149,113.5893398,-111.1961289
93,150,113.0014617,-109.9628401
93,151,112.4527177,-108.6963688
93,152,111.9354254,-107.3997354
93,153,111.4431528,-106.0754234
93,154,110.970442,-104.7255054
93,155,110.5126053,-103.3517334
93,156,110.0655741,-101.9556049
93,157,109.6257829,-100.5384129
93,158,109.1900802,-99.10128341
93,159,108.7556576,-97.64520397
93,160,108.3199947,-96.17104618
93,161,107.8808133,-94.67958298
93,162,107.4360414,-93.17150225
93,163,106.9837824,-91.64741751
93,164,106.5222903,-90.10787626
93,165,106.0499488,-88.55336648
93,166,105.5652529,-86.98432167
93,167,105.0667941,-85.40112457
93,168,104.553247,-83.80410983
93,169,104.0233575,-82.19356579
93,170,103.4759329,-80.56973543
93,171,102.9098327,-78.93281655
93,172,102.3239604,-77.28296128
93,173,101.7172559,-75.62027494
93,174,101.0886882,-73.94481412
93,175,100.4372495,-72.25658422
93,176,99.76194828,-70.55553615
93,177,99.06180321,-68.84156227
93,178,98.33583728,-67.11449146
93,179,97.58307146,-65.3740833
93,180,96.80251847,-63.620021
93,181,95.9931762,-61.85190316
93,182,95.15402077,-60.06923399
93,183,94.28399907,-58.27141176
93,184,93.38202063,-56.4577152
93,185,92.44694865,-54.62728725
93,186,91.47758995,-52.77911582
93,187,90.47268361,-50.91201073
93,188,89.43088797,-49.02457604
93,189,88.3507656,-47.11517643
93,190,87.2307657,-45.18189638
93,191,86.06920337,-43.22248996
93,192,84.86423475,-41.23431859
93,193,83.61382713,-39.21427318
93,194,82.31572234,-37.15867569
93,195,80.9673915,-35.06315294
93,196,79.5659783,-32.92247303
93,197,78.10822676,-30.73032954
93,198,76.59038783,-28.47905228
93,199,75.00809602,-26.15921156
93,200,73.35620325,-23.75906437
93,201,71.62854893,-21.26375841
93,202,69.81763228,-18.65415127
93,203,67.91412811,-15.90499145
93,204,65.90613857,-12.98198355
93,205,63.77797048,-9.836770379
93,206,61.50798658,-6.39768571
93,207,59.0644381,-2.550897436
93,208,56.39614651,1.904068098
93,209,53.4063449,7.386647976
93,210,49.83693245,15.16174513
94,140,132.0780138,-116.8847139
94,141,128.4884529,-117.3324107
94,142,126.0439777,-117.156482
94,143,124.1729628,-116.6727218
94,144,122.6576182,-115.9976397
94,145,121.3867379,-115.1889818
94,146,120.2942826,-114.2800852
94,147,119.3371527,-113.2921284
94,148,118.4853249,-112.2394908
94,149,117.7168571,-111.1324288
94,150,117.0151105,-109.9785427
94,151,116.3670911,-108.7836409
94,152,115.7624058,-107.552276
94,153,115.1925731,-106.2880935
94,154,114.6505529,-104.9940665
94,155,114.1304155,-103.672658
94,156,113.6271018,-102.3259376
94,157,113.1362463,-100.9556648
94,158,112.6540435,-99.563352
94,159,112.1771459,-98.15031113
94,160,111.7025835,-96.71768953
94,161,111.2277017,-95.26649753
94,162,110.75011,-93.79762986
94,163,110.2676418,-92.3118825
94,164,109.7783206,-90.80996586
94,165,109.2803326,-89.29251524
94,166,108.7720034,-87.76009896
94,167,108.2517787,-86.21322475
94,168,107.7182077,-84.6523447
94,169,107.1699286,-83.07785889
94,170,106.6056563,-81.49011802
94,171,106.0241715,-79.88942513
94,172,105.4243111,-78.27603652
94,173,104.8049593,-76.65016186
94,174,104.1650397,-75.01196362
94,175,103.503508,-73.36155586
94,176,102.8193452,-71.69900226
94,177,102.1115509,-70.02431345
94,178,101.3791368,-68.33744364
94,179,100.621121,-66.63828634
94,180,99.83652125,-64.92666925
94,181,99.02434864,-63.2023481
94,182,98.18360124,-61.4649993
94,183,97.31325694,-59.7142113
94,184,96.41226611,-57.94947426
94,185,95.4795435,-56.17016794
94,186,94.51395941,-54.37554724
94,187,93.5143298,-52.56472513
94,188,92.47940516,-50.73665212
94,189,91.40785785,-48.89009176
94,190,90.29826744,-47.02359104
94,191,89.14910372,-45.13544443
94,192,87.95870662,-43.2236499
94,193,86.72526236,-41.28585473
94,194,85.44677481,-39.31928801
94,195,84.1210306,-37.32067574
94,196,82.74555619,-35.28613301
94,197,81.31756438,-33.21102492
94,198,79.83388662,-31.08978512
94,199,78.29088605,-28.91567463
94,200,76.6843438,-26.68045602
94,201,75.00930716,-24.3739432
94,202,73.2598822,-21.98336456
94,203,71.42894248,-19.49243576
94,204,69.50770632,-16.87996307
94,205,67.4850986,-14.11765178
94,206,65.34673856,-11.16648819
94,207,63.07323074,-7.970370326
94,208,60.6370312,-4.443906617
94,209,57.99600425,-0.446148186
94,210,55.07770356,4.28671395
94,211,51.72797471,10.3736035
94,212,47.36021505,20.48631424
95,141,138.7852185,-113.2964936
95,142,133.5927276,-114.8059943
95,143,130.6021398,-115.0110533
95,144,128.4253384,-114.747034
95,145,126.7042752,-114.2221012
95,146,125.2803525,-113.5257453
95,147,124.0664711,-112.705753
95,148,123.0085715,-111.7910039
95,149,122.0702986,-110.800433
95,150,121.2257686,-109.7472007
95,151,120.4557463,-108.6408666
95,152,119.7454518,-107.4886203
95,153,119.0832182,-106.2960239
95,154,118.4596301,-105.0674827
95,155,117.8669452,-103.8065564
95,156,117.2986954,-102.5161705
95,157,116.7494013,-101.1987662
95,158,116.2143646,-99.8564068
95,159,115.6895128,-98.49085658
95,160,115.1712816,-97.1036393
95,161,114.6565238,-95.69608267
95,162,114.1424379,-94.26935241
95,163,113.6265114,-92.8244787
95,164,113.1064756,-91.36237679
95,165,112.5802678,-89.88386326
95,166,112.0460014,-88.38966886
95,167,111.5019403,-86.88044861
95,168,110.9464777,-85.35678982
95,169,110.3781179,-83.81921831
95,170,109.7954609,-82.2682032
95,171,109.197189,-80.70416053
95,172,108.5820553,-79.12745581
95,173,107.9488732,-77.53840566
95,174,107.296507,-75.93727865
95,175,106.623864,-74.32429538
95,176,105.9298862,-72.69962787
95,177,105.2135436,-71.06339816
95,178,104.4738272,-69.41567634
95,179,103.7097423,-67.75647771
95,180,102.9203027,-66.08575921
95,181,102.1045235,-64.40341507
95,182,101.2614155,-62.70927134
95,183,100.3899778,-61.00307953
95,184,99.48919161,-59.2845089
95,185,98.5580122,-57.55313736
95,186,97.59536131,-55.80844066
95,187,96.60011831,-54.0497796
95,188,95.57111055,-52.27638483
95,189,94.50710245,-50.48733867
95,190,93.40678324,-48.68155344
95,191,92.26875272,-46.85774533
95,192,91.09150485,-45.0144028
95,193,89.87340851,-43.14974806
95,194,88.61268463,-41.26168975
95,195,87.30737887,-39.34776447
95,196,85.95532854,-37.40506349
95,197,84.55412209,-35.43014027
95,198,83.10104886,-33.41889223
95,199,81.59303596,-31.36640744
95,200,80.02656771,-29.2667631
95,201,78.39758128,-27.11275587
95,202,76.70132852,-24.89553404
95,203,74.93218963,-22.60408461
95,204,73.0834148,-20.22449901
95,205,71.14675582,-17.73888937
95,206,69.11192135,-15.12372954
95,207,66.96573581,-12.34719915
95,208,64.69076811,-9.364688489
95,209,62.26293348,-6.110625337
95,210,59.64688528,-2.482118779
95,211,56.78588974,1.698546239
95,212,53.57439389,6.79026969
95,213,49.74758959,13.78392406
96,143,139.2977699,-111.6686819
96,144,135.3955284,-112.5299602
96,145,132.8060064,-112.5751216
96,146,130.8319286,-112.2440967
96,147,129.2296122,-111.6859565
96,148,127.8790953,-110.9720496
96,149,126.7106035,-110.1427871
96,150,125.6792084,-109.2235417
96,151,124.753907,-108.2314077
96,152,123.9121983,-107.1785131
96,153,123.1371107,-106.0738124
96,154,122.4154468,-104.92413
96,155,121.7366865,-103.7348052
96,156,121.0922697,-102.5101069
96,157,120.4751081,-101.2535133
96,158,119.8792437,-99.9679039
96,159,119.2996023,-98.65569674
96,160,118.7318127,-97.31894728
96,161,118.1720696,-95.95942199
96,162,117.6170297,-94.5786535
96,163,117.0637305,-93.17798272
96,164,116.5095264,-91.75859126
96,165,115.9520374,-90.32152676
96,166,115.3891078,-88.86772278
96,167,114.8187728,-87.39801443
96,168,114.2392299,-85.9131509
96,169,113.6488161,-84.41380521
96,170,113.0459882,-82.90058205
96,171,112.4293057,-81.37402386
96,172,111.7974166,-79.83461552
96,173,111.149045,-78.28278783
96,174,110.4829797,-76.71892002
96,175,109.7980647,-75.14334132
96,176,109.0931901,-73.55633173
96,177,108.3672843,-71.95812203
96,178,107.6193061,-70.34889306
96,179,106.8482381,-68.72877431
96,180,106.0530796,-67.09784173
96,181,105.2328403,-65.45611485
96,182,104.3865338,-63.80355302
96,183,103.513171,-62.14005083
96,184,102.6117534,-60.46543247
96,185,101.6812663,-58.77944502
96,186,100.7206714,-57.08175042
96,187,99.72889885,-55.37191589
96,188,98.70483887,-53.64940263
96,189,97.64733209,-51.91355235
96,190,96.55515908,-50.16357118
96,191,95.42702832,-48.39851051
96,192,94.26156259,-46.617244
96,193,93.05728309,-44.81843974
96,194,91.81259103,-43.00052657
96,195,90.52574583,-41.16165282
96,196,89.19483917,-39.29963548
96,197,87.81776372,-37.41189697
96,198,86.39217502,-35.49538577
96,199,84.91544451,-33.54647556
96,200,83.38460087,-31.56083562
96,201,81.79625569,-29.53326176
96,202,80.1465079,-27.45745242
96,203,78.43081853,-25.32570682
96,204,76.64384359,-23.12850938
96,205,74.77920535,-20.85394414
96,206,72.8291714,-18.48684628
96,207,70.78418898,-16.00753158
96,208,68.63218325,-13.38981727
96,209,66.35744786,-10.59778484
96,210,63.93878197,-7.580149702
96,211,61.34610531,-4.259650771
96,212,58.53360501,-0.510736674
96,213,55.42347258,3.895548913
96,214,51.8556889,9.469250375
96,215,47.30941483,18.03941765
97,144,146.8059604,-107.0053308
97,145,140.5737134,-109.5774674
97,146,137.365976,-110.1024702
97,147,135.064308,-110.033819
97,148,133.2474306,-109.6505182
97,149,131.7398607,-109.0654957
97,150,130.4481168,-108.3373242
97,151,129.315239,-107.5008034
97,152,128.3033939,-106.5785003
97,153,127.3858837,-105.5859828
97,154,126.5430011,-104.5344989
97,155,125.7596818,-103.4324752
97,156,125.0240844,-102.2864123
97,157,124.3266849,-101.1014471
97,158,123.6596746,-99.88172373
97,159,123.0165455,-98.63064365
97,160,122.3917962,-97.35104212
97,161,121.7807182,-96.04531389
97,162,121.1792369,-94.71550545
97,163,120.5837912,-93.36338382
97,164,119.991241,-91.99048858
97,165,119.3987942,-90.59817177
97,166,118.8039495,-89.18762888
97,167,118.2044502,-87.75992308
97,168,117.5982465,-86.31600436
97,169,116.9834648,-84.8567247
97,170,116.3583818,-83.38285007
97,171,115.7214032,-81.89507004
97,172,115.0710457,-80.39400534
97,173,114.4059209,-78.88021381
97,174,113.7247222,-77.35419495
97,175,113.0262127,-75.81639334
97,176,112.309215,-74.26720103
97,177,111.5726016,-72.70695907
97,178,110.8152867,-71.13595819
97,179,110.0362179,-69.55443875
97,180,109.2343693,-67.96258991
97,181,108.4087344,-66.36054815
97,182,107.5583195,-64.74839496
97,183,106.6821367,-63.12615383
97,184,105.779198,-61.49378632
97,185,104.8485078,-59.85118726
97,186,103.8890569,-58.19817893
97,187,102.8998142,-56.53450398
97,188,101.8797198,-54.85981708
97,189,100.8276761,-53.1736749
97,190,99.74253887,-51.4755242
97,191,98.6231065,-49.76468771
97,192,97.46810889,-48.04034716
97,193,96.27619409,-46.30152306
97,194,95.04591308,-44.5470503
97,195,93.77570226,-42.77554861
97,196,92.46386262,-40.98538662
97,197,91.10853526,-39.1746377
97,198,89.70767186,-37.34102536
97,199,88.25899898,-35.48185505
97,200,86.75997425,-33.59392811
97,201,85.20773204,-31.67343187
97,202,83.59901504,-29.71579758
97,203,81.93008701,-27.71551398
97,204,80.19661953,-25.66587851
97,205,78.39354224,-23.55865916
97,206,76.51484071,-21.38362455
97,207,74.55327659,-19.12787451
97,208,72.49998896,-16.77485755
97,209,70.34390643,-14.30287701
97,210,68.07084271,-11.68272029
97,211,65.66203074,-8.873690286
97,212,63.09158193,-5.816494336
97,213,60.32167172,-2.419297834
97,214,57.29220069,1.4733185
97,215,53.89391676,6.16417503
97,216,49.86994099,12.42361703
97,217,43.65809476,25.49076847
98,146,146.5460172,-105.7992145
98,147,142.1990431,-107.2333237
98,148,139.4389093,-107.5463831
98,149,137.352694,-107.3929473
98,150,135.6595688,-106.9683209
98,151,134.2277925,-106.3616706
98,152,132.9827375,-105.6222376
98,153,131.8771514,-104.7804583
98,154,130.8788047,-103.8566242
98,155,129.9645053,-102.8650262
98,156,129.1168737,-101.8161583
98,157,128.3224648,-100.717986
98,158,127.5706056,-99.5767217
98,159,126.8526413,-98.39732055
98,160,126.1614262,-97.18381166
98,161,125.4909687,-95.93952566
98,162,124.8361774,-94.6672557
98,163,124.1926742,-93.36937388
98,164,123.5566545,-92.0479172
98,165,122.9247808,-90.70465217
98,166,122.2940994,-89.34112389
98,167,121.661976,-87.95869403
98,168,121.0260434,-86.55857035
98,169,120.3841594,-85.14183003
98,170,119.7343733,-83.709438
98,171,119.0748968,-82.26226164
98,172,118.4040811,-80.80108243
98,173,117.7203967,-79.32660526
98,174,117.0224164,-77.83946579
98,175,116.3088012,-76.34023624
98,176,115.5782869,-74.82942983
98,177,114.8296737,-73.30750408
98,178,114.0618157,-71.77486318
98,179,113.2736122,-70.23185937
98,180,112.4639994,-68.67879358
98,181,111.6319429,-67.1159153
98,182,110.7764302,-65.54342168
98,183,109.8964643,-63.96145592
98,184,108.9910566,-62.37010489
98,185,108.0592204,-60.76939593
98,186,107.099964,-59.15929282
98,187,106.1122841,-57.53969072
98,188,105.0951582,-55.91041014
98,189,104.0475372,-54.27118956
98,190,102.9683372,-52.62167669
98,191,101.8564301,-50.96141801
98,192,100.710634,-49.28984627
98,193,99.52970207,-47.6062657
98,194,98.31230942,-45.90983412
98,195,97.05703902,-44.19954161
98,196,95.76236477,-42.47418468
98,197,94.42663179,-40.73233493
98,198,93.04803327,-38.97230075
98,199,91.62458278,-37.19208015
98,200,90.15408083,-35.38930213
98,201,88.63407419,-33.56115316
98,202,87.06180562,-31.70428397
98,203,85.4341511,-29.81468991
98,204,83.74754033,-27.88755529
98,205,81.99785444,-25.91704785
98,206,80.18029208,-23.89604234
98,207,78.28919067,-21.81574163
98,208,76.31778249,-19.6651451
98,209,74.2578526,-17.43028249
98,210,72.09924439,-15.09307423
98,211,69.82911738,-12.62957051
98,212,67.43078101,-10.00710047
98,213,64.88175338,-7.179379308
98,214,62.15027934,-4.077450438
98,215,59.18841942,-0.591110174
98,216,55.91617426,3.475240853
98,217,52.17538182,8.535533916
98,218,47.51454194,15.86860808
99,148,147.5143125,-103.7637277
99,149,144.0202509,-104.7080224
99,150,141.5743325,-104.8746095
99,151,139.6537605,-104.656307
99,152,138.0589135,-104.1989324
99,153,136.6876414,-103.5751967
99,154,135.4791573,-102.8273268
99,155,134.3937122,-101.9823063
99,156,133.4035667,-101.0585608
99,157,132.4884133,-100.0693052
99,158,131.6328286,-99.02438515
99,159,130.8247509,-97.93136297
99,160,130.0545195,-96.79619513
99,161,129.3142411,-95.6236733
99,162,128.597357,-94.41772223
99,163,127.898337,-93.1816072
99,164,127.2124583,-91.9180821
99,165,126.5356424,-90.62949747
99,166,125.8643309,-89.31788093
99,167,125.1953908,-87.98499789
99,168,124.5260407,-86.6323981
99,169,123.8537919,-85.26145174
99,170,123.1764016,-83.87337772
99,171,122.4918349,-82.46926598
99,172,121.7982332,-81.05009524
99,173,121.0938887,-79.61674717
99,174,120.3772222,-78.17001771
99,175,119.6467651,-76.71062608
99,176,118.9011436,-75.23922198
99,177,118.1390646,-73.75639121
99,178,117.3593045,-72.26266
99,179,116.5606979,-70.75849821
99,180,115.7421285,-69.24432159
99,181,114.9025207,-67.72049315
99,182,114.0408311,-66.18732366
99,183,113.1560415,-64.64507147
99,184,112.2471515,-63.09394155
99,185,111.3131719,-61.53408375
99,186,110.3531179,-59.96559031
99,187,109.3660021,-58.38849256
99,188,108.3508279,-56.80275665
99,189,107.3065821,-55.20827842
99,190,106.2322274,-53.60487698
99,191,105.1266946,-51.99228714
99,192,103.9888731,-50.37015025
99,193,102.8176022,-48.73800326
99,194,101.6116594,-47.09526574
99,195,100.3697488,-45.44122422
99,196,99.09048714,-43.77501354
99,197,97.77238771,-42.0955943
99,198,96.41384181,-40.40172556
99,199,95.01309688,-38.69193167
99,200,93.56823055,-36.96446148
99,201,92.07711946,-35.21723803
99,202,90.5374015,-33.44779567
99,203,88.94642947,-31.65320095
99,204,87.30121357,-29.82995171
99,205,85.59834909,-27.973847
99,206,83.83392414,-26.07981672
99,207,82.00340002,-24.14169509
99,208,80.10145329,-22.1519138
99,209,78.12176287,-20.10107756
99,210,76.05671608,-17.97736254
99,211,73.89699137,-15.76563907
99,212,71.6309455,-13.44614804
99,213,69.24367699,-10.99242059
99,214,66.71552098,-8.367838127
99,215,64.01947189,-5.519566993
99,216,61.11638532,-2.366920971
99,217,57.94495005,1.223730922
99,218,54.39678202,5.50334991
99,219,50.23332874,11.06271119
99,220,44.50409305,20.45949636
100,149,154.0435216,-99.0140159
100,150,148.9359429,-101.379266
100,151,145.9598345,-102.034943
100,152,143.7456891,-102.094957
100,153,141.9546656,-101.8263895
100,154,140.4381415,-101.3432989
100,155,139.114822,-100.7065438
100,156,137.9343396,-99.95295816
100,157,136.862845,-99.10675469
100,158,135.8762414,-98.18481482
100,159,134.956618,-97.19944291
100,160,134.0902069,-96.15992549
100,161,133.2661353,-95.07347224
100,162,132.4756236,-93.94581327
100,163,131.711449,-92.78159389
100,164,130.9675739,-91.58464469
100,165,130.2388811,-90.35817145
100,166,129.5209809,-89.10489203
100,167,128.8100663,-87.82713703
100,168,128.1028037,-86.52692522
100,169,127.3962484,-85.20602089
100,170,126.6877774,-83.86597795
100,171,125.975037,-82.50817445
100,172,125.2559004,-81.1338396
100,173,124.5284322,-79.74407526
100,174,123.7908605,-78.33987308
100,175,123.0415526,-76.92212819
100,176,122.2789952,-75.49165017
100,177,121.5017768,-74.04917186
100,178,120.7085737,-72.59535633
100,179,119.8981366,-71.13080236
100,180,119.0692796,-69.65604866
100,181,118.2208699,-68.17157699
100,182,117.3518191,-66.67781435
100,183,116.4610747,-65.17513419
100,184,115.5476123,-63.66385698
100,185,114.6104282,-62.14424986
100,186,113.6485328,-60.6165256
100,187,112.6609433,-59.08084081
100,188,111.646677,-57.53729332
100,189,110.6047447,-55.98591873
100,190,109.534143,-54.42668605
100,191,108.4338473,-52.85949226
100,192,107.3028039,-51.2841558
100,193,106.139921,-49.70040854
100,194,104.9440598,-48.10788638
100,195,103.7140237,-46.50611782
100,196,102.4485473,-44.89451034
100,197,101.1462824,-43.27233414
100,198,99.80578319,-41.63870245
100,199,98.4254889,-39.99254789
100,200,97.00370285,-38.33259368
100,201,95.53856841,-36.65731851
100,202,94.02803986,-34.96491327
100,203,92.46984751,-33.25322737
100,204,90.86145498,-31.51970157
100,205,89.20000666,-29.76128283
100,206,87.48226201,-27.9743154
100,207,85.70451247,-26.15439947
100,208,83.86247463,-24.29620499
100,209,81.95115074,-22.39322237
100,210,79.96464276,-20.43742215
100,211,77.89589939,-18.41877986
100,212,75.73636268,-16.32459563
100,213,73.47545962,-14.13848951
100,214,71.09984382,-11.83886327
100,215,68.59221408,-9.39643876
100,216,65.92937044,-6.770094882
100,217,63.07878316,-3.899310435
100,218,59.99194113,-0.689083629
100,219,56.58962219,3.024477129
100,220,52.72178926,7.570829009
100,221,48.00700118,13.8457458
101,151,154.5159789,-97.21571061
101,152,150.5960625,-98.76802706
101,153,147.9722291,-99.23202968
101,154,145.9344265,-99.21225551
101,155,144.2457548,-98.90473062
101,156,142.7915635,-98.40192716
101,157,141.5057427,-97.75590584
101,158,140.3459348,-96.99927881
101,159,139.2829985,-96.15401044
101,160,138.2958244,-95.23569635
101,161,137.3685093,-94.25586754
101,162,136.488696,-93.22332851
101,163,135.6465391,-92.14498103
101,164,134.8340292,-91.02635565
101,165,134.0445357,-89.87196767
101,166,133.2724853,-88.68556349
101,167,132.5131319,-87.47029546
101,168,131.7623865,-86.22884903
101,169,131.0166894,-84.96353689
101,170,130.2729128,-83.67637001
101,171,129.5282846,-82.36911189
101,172,128.7803285,-81.04332062
101,173,128.0268161,-79.70038178
101,174,127.2657281,-78.34153445
101,175,126.4952225,-76.96789188
101,176,125.7136084,-75.58045808
101,177,124.9193237,-74.18014105
101,178,124.1109167,-72.76776351
101,179,123.2870303,-71.34407139
101,180,122.4463877,-69.90974067
101,181,121.5877809,-68.46538272
101,182,120.7100595,-67.01154844
101,183,119.8121216,-65.54873122
101,184,118.8929048,-64.07736913
101,185,117.951378,-62.59784602
101,186,116.9865342,-61.11049204
101,187,115.9973833,-59.61558321
101,188,114.9829446,-58.11334032
101,189,113.9422407,-56.60392704
101,190,112.8742896,-55.08744721
101,191,111.7780988,-53.56394126
101,192,110.6526567,-52.03338168
101,193,109.496926,-50.49566745
101,194,108.3098344,-48.9506172
101,195,107.0902661,-47.39796102
101,196,105.8370518,-45.8373306
101,197,104.548957,-44.26824739
101,198,103.2246702,-42.69010843
101,199,101.8627879,-41.10216933
101,200,100.4617983,-39.50352372
101,201,99.020062,-37.8930784
101,202,97.53578929,-36.2695231
101,203,96.00701314,-34.6312933
101,204,94.43155693,-32.9765245
101,205,92.80699527,-31.3029951
101,206,91.13060597,-29.60805463
101,207,89.39931052,-27.88853252
101,208,87.60959925,-26.14062063
101,209,85.75743612,-24.35972
101,210,83.83813542,-22.54023784
101,211,81.84619941,-20.6753136
101,212,79.7751002,-18.75644206
101,213,77.61697976,-16.7729423
101,214,75.36222613,-14.71118887
101,215,72.99885532,-12.55346207
101,216,70.51157436,-10.27616039
101,217,67.88029221,-7.846885148
101,218,65.077608,-5.219390982
101,219,62.0642321,-2.324127898
101,220,58.77970742,0.951465044
101,221,55.12047637,4.810906337
101,222,50.87320726,9.698946478
101,223,45.36837826,17.1103012
102,152,163.1298146,-89.88656309
102,153,155.6749063,-94.85018265
102,154,152.3972657,-95.98095314
102,155,150.0281407,-96.30960357
